Id,Category
22131,4
22132,5
22133,6
22134,8
22135,3
22136,4
22137,5
22138,5
22139,6
22140,8
22141,7
22142,2
22143,3
22144,7
22145,1
22146,8
22147,7
22148,4
22149,2
22150,6
22151,0
22152,4
22153,8
22154,4
22155,3
22156,0
22157,5
22158,1
22159,3
22160,0
22161,1
22162,4
22163,0
22164,4
22165,5
22166,0
22167,3
22168,0
22169,2
22170,2
22171,6
22172,3
22173,2
22174,2
22175,0
22176,5
22177,8
22178,0
22179,2
22180,4
22181,2
22182,8
22183,4
22184,5
22185,2
22186,4
22187,1
22188,0
22189,6
22190,0
22191,4
22192,1
22193,0
22194,5
22195,8
22196,8
22197,4
22198,5
22199,5
22200,6
22201,0
22202,4
22203,5
22204,2
22205,5
22206,6
22207,5
22208,1
22209,2
22210,2
22211,5
22212,8
22213,6
22214,7
22215,6
22216,5
22217,6
22218,0
22219,7
22220,8
22221,4
22222,4
22223,0
22224,5
22225,4
22226,3
22227,5
22228,7
22229,3
22230,1
22231,0
22232,1
22233,6
22234,5
22235,3
22236,6
22237,8
22238,1
22239,1
22240,5
22241,0
22242,1
22243,3
22244,6
22245,4
22246,3
22247,1
22248,3
22249,6
22250,0
22251,7
22252,4
22253,6
22254,3
22255,2
22256,2
22257,2
22258,4
22259,3
22260,1
22261,7
22262,7
22263,6
22264,5
22265,2
22266,2
22267,1
22268,8
22269,7
22270,0
22271,6
22272,7
22273,3
22274,0
22275,5
22276,4
22277,3
22278,4
22279,6
22280,5
22281,2
22282,8
22283,6
22284,3
22285,1
22286,6
22287,4
22288,5
22289,7
22290,3
22291,6
22292,3
22293,4
22294,8
22295,7
22296,7
22297,2
22298,6
22299,2
22300,1
22301,4
22302,8
22303,8
22304,8
22305,8
22306,1
22307,3
22308,0
22309,3
22310,5
22311,4
22312,5
22313,6
22314,6
22315,0
22316,1
22317,7
22318,4
22319,0
22320,6
22321,4
22322,8
22323,4
22324,5
22325,0
22326,5
22327,1
22328,5
22329,0
22330,2
22331,7
22332,7
22333,3
22334,1
22335,1
22336,0
22337,0
22338,5
22339,4
22340,5
22341,7
22342,6
22343,0
22344,6
22345,8
22346,0
22347,5
22348,3
22349,6
22350,5
22351,8
22352,4
22353,5
22354,1
22355,1
22356,0
22357,6
22358,1
22359,3
22360,4
22361,1
22362,4
22363,2
22364,5
22365,1
22366,1
22367,6
22368,0
22369,6
22370,3
22371,3
22372,6
22373,7
22374,8
22375,2
22376,3
22377,4
22378,4
22379,8
22380,8
22381,7
22382,6
22383,4
22384,2
22385,6
22386,3
22387,6
22388,8
22389,2
22390,8
22391,8
22392,1
22393,4
22394,8
22395,5
22396,7
22397,1
22398,4
22399,2
22400,4
22401,3
22402,4
22403,1
22404,2
22405,7
22406,8
22407,0
22408,0
22409,3
22410,3
22411,5
22412,8
22413,0
22414,6
22415,2
22416,2
22417,5
22418,0
22419,8
22420,2
22421,2
22422,8
22423,7
22424,7
22425,2
22426,4
22427,3
22428,5
22429,7
22430,5
22431,7
22432,7
22433,0
22434,2
22435,1
22436,3
22437,1
22438,1
22439,5
22440,1
22441,0
22442,3
22443,4
22444,4
22445,0
22446,2
22447,1
22448,2
22449,0
22450,5
22451,7
22452,4
22453,2
22454,0
22455,1
22456,4
22457,8
22458,4
22459,5
22460,8
22461,7
22462,8
22463,0
22464,0
22465,7
22466,2
22467,1
22468,0
22469,7
22470,4
22471,3
22472,1
22473,6
22474,5
22475,2
22476,3
22477,8
22478,5
22479,7
22480,0
22481,2
22482,0
22483,5
22484,1
22485,7
22486,1
22487,8
22488,8
22489,8
22490,7
22491,7
22492,4
22493,3
22494,4
22495,5
22496,6
22497,7
22498,5
22499,5
22500,8
22501,4
22502,0
22503,1
22504,2
22505,8
22506,7
22507,7
22508,5
22509,8
22510,0
22511,4
22512,0
22513,5
22514,7
22515,5
22516,4
22517,6
22518,1
22519,1
22520,2
22521,3
22522,3
22523,7
22524,4
22525,8
22526,1
22527,2
22528,1
22529,2
22530,6
22531,7
22532,1
22533,4
22534,7
22535,7
22536,2
22537,4
22538,4
22539,2
22540,8
22541,7
22542,5
22543,8
22544,1
22545,7
22546,8
22547,3
22548,0
22549,2
22550,4
22551,8
22552,2
22553,2
22554,4
22555,3
22556,8
22557,7
22558,7
22559,3
22560,1
22561,4
22562,1
22563,7
22564,2
22565,7
22566,3
22567,4
22568,7
22569,0
22570,8
22571,0
22572,5
22573,8
22574,0
22575,2
22576,0
22577,0
22578,6
22579,5
22580,7
22581,8
22582,2
22583,6
22584,1
22585,8
22586,7
22587,0
22588,6
22589,3
22590,3
22591,6
22592,6
22593,2
22594,0
22595,8
22596,2
22597,0
22598,2
22599,4
22600,1
22601,3
22602,7
22603,5
22604,7
22605,6
22606,7
22607,3
22608,4
22609,2
22610,6
22611,2
22612,6
22613,3
22614,4
22615,7
22616,6
22617,4
22618,1
22619,8
22620,1
22621,5
22622,7
22623,2
22624,8
22625,0
22626,8
22627,1
22628,8
22629,0
22630,1
22631,5
22632,2
22633,7
22634,1
22635,6
22636,7
22637,8
22638,1
22639,3
22640,4
22641,6
22642,5
22643,0
22644,5
22645,4
22646,7
22647,6
22648,5
22649,0
22650,3
22651,8
22652,6
22653,0
22654,8
22655,2
22656,8
22657,5
22658,4
22659,4
22660,3
22661,2
22662,8
22663,6
22664,3
22665,8
22666,8
22667,0
22668,2
22669,3
22670,3
22671,4
22672,7
22673,4
22674,3
22675,0
22676,0
22677,0
22678,0
22679,8
22680,8
22681,6
22682,7
22683,5
22684,0
22685,4
22686,5
22687,1
22688,5
22689,1
22690,4
22691,6
22692,5
22693,3
22694,8
22695,2
22696,8
22697,0
22698,2
22699,6
22700,8
22701,8
22702,1
22703,5
22704,7
22705,7
22706,6
22707,5
22708,5
22709,8
22710,5
22711,8
22712,0
22713,3
22714,7
22715,4
22716,2
22717,4
22718,3
22719,6
22720,6
22721,8
22722,7
22723,3
22724,5
22725,8
22726,6
22727,0
22728,6
22729,0
22730,5
22731,1
22732,8
22733,3
22734,2
22735,1
22736,8
22737,1
22738,2
22739,5
22740,1
22741,3
22742,4
22743,5
22744,0
22745,3
22746,5
22747,2
22748,6
22749,0
22750,4
22751,8
22752,4
22753,5
22754,2
22755,3
22756,8
22757,8
22758,8
22759,3
22760,0
22761,4
22762,0
22763,8
22764,3
22765,4
22766,6
22767,8
22768,2
22769,7
22770,7
22771,3
22772,2
22773,2
22774,5
22775,2
22776,2
22777,1
22778,6
22779,0
22780,0
22781,4
22782,4
22783,5
22784,4
22785,3
22786,3
22787,8
22788,4
22789,2
22790,5
22791,7
22792,1
22793,1
22794,7
22795,4
22796,8
22797,0
22798,4
22799,1
22800,1
22801,4
22802,1
22803,5
22804,8
22805,7
22806,2
22807,6
22808,0
22809,5
22810,0
22811,6
22812,2
22813,7
22814,1
22815,2
22816,6
22817,1
22818,3
22819,4
22820,2
22821,2
22822,0
22823,7
22824,0
22825,1
22826,6
22827,4
22828,2
22829,4
22830,4
22831,6
22832,0
22833,3
22834,6
22835,7
22836,8
22837,2
22838,7
22839,1
22840,8
22841,7
22842,7
22843,8
22844,4
22845,6
22846,8
22847,0
22848,0
22849,8
22850,0
22851,0
22852,0
22853,4
22854,4
22855,7
22856,2
22857,0
22858,3
22859,8
22860,1
22861,5
22862,0
22863,0
22864,8
22865,8
22866,5
22867,4
22868,6
22869,7
22870,8
22871,5
22872,6
22873,3
22874,8
22875,6
22876,5
22877,6
22878,7
22879,4
22880,7
22881,6
22882,5
22883,7
22884,5
22885,4
22886,6
22887,2
22888,1
22889,4
22890,5
22891,1
22892,6
22893,6
22894,8
22895,8
22896,0
22897,1
22898,0
22899,3
22900,3
22901,3
22902,8
22903,7
22904,5
22905,7
22906,6
22907,0
22908,2
22909,7
22910,6
22911,2
22912,5
22913,0
22914,2
22915,2
22916,4
22917,0
22918,1
22919,1
22920,0
22921,8
22922,3
22923,7
22924,6
22925,5
22926,0
22927,4
22928,7
22929,3
22930,8
22931,6
22932,6
22933,3
22934,6
22935,7
22936,3
22937,4
22938,7
22939,1
22940,3
22941,2
22942,4
22943,4
22944,6
22945,0
22946,7
22947,4
22948,0
22949,2
22950,1
22951,8
22952,0
22953,7
22954,1
22955,5
22956,3
22957,2
22958,8
22959,3
22960,5
22961,2
22962,6
22963,4
22964,5
22965,8
22966,8
22967,3
22968,7
22969,4
22970,3
22971,7
22972,8
22973,4
22974,4
22975,1
22976,1
22977,4
22978,2
22979,4
22980,8
22981,1
22982,0
22983,5
22984,5
22985,8
22986,1
22987,6
22988,8
22989,4
22990,2
22991,2
22992,2
22993,4
22994,7
22995,1
22996,6
22997,4
22998,4
22999,1
23000,4
23001,0
23002,1
23003,0
23004,7
23005,0
23006,7
23007,2
23008,6
23009,6
23010,6
23011,7
23012,6
23013,1
23014,8
23015,2
23016,2
23017,7
23018,2
23019,2
23020,4
23021,5
23022,5
23023,8
23024,4
23025,1
23026,6
23027,7
23028,3
23029,4
23030,0
23031,5
23032,5
23033,1
23034,7
23035,4
23036,5
23037,1
23038,7
23039,0
23040,5
23041,7
23042,8
23043,2
23044,6
23045,2
23046,8
23047,6
23048,8
23049,5
23050,6
23051,4
23052,2
23053,6
23054,2
23055,5
23056,6
23057,1
23058,2
23059,4
23060,0
23061,2
23062,7
23063,7
23064,6
23065,1
23066,6
23067,1
23068,8
23069,1
23070,0
23071,6
23072,7
23073,7
23074,0
23075,4
23076,1
23077,7
23078,6
23079,2
23080,6
23081,5
23082,0
23083,6
23084,3
23085,4
23086,0
23087,7
23088,0
23089,0
23090,2
23091,4
23092,6
23093,6
23094,4
23095,8
23096,5
23097,7
23098,2
23099,5
23100,7
23101,8
23102,3
23103,7
23104,8
23105,1
23106,6
23107,8
23108,2
23109,3
23110,5
23111,2
23112,7
23113,4
23114,5
23115,1
23116,3
23117,4
23118,0
23119,5
23120,6
23121,5
23122,8
23123,7
23124,2
23125,3
23126,0
23127,3
23128,8
23129,2
23130,8
23131,4
23132,5
23133,8
23134,8
23135,2
23136,3
23137,6
23138,0
23139,3
23140,3
23141,8
23142,4
23143,6
23144,8
23145,1
23146,7
23147,3
23148,5
23149,4
23150,2
23151,3
23152,0
23153,6
23154,6
23155,8
23156,0
23157,7
23158,6
23159,5
23160,3
23161,3
23162,4
23163,6
23164,3
23165,7
23166,5
23167,3
23168,1
23169,3
23170,5
23171,5
23172,1
23173,6
23174,8
23175,5
23176,8
23177,5
23178,8
23179,1
23180,7
23181,7
23182,1
23183,2
23184,0
23185,4
23186,6
23187,0
23188,7
23189,3
23190,8
23191,3
23192,4
23193,7
23194,7
23195,2
23196,5
23197,8
23198,7
23199,6
23200,2
23201,3
23202,4
23203,0
23204,2
23205,7
23206,5
23207,2
23208,5
23209,3
23210,0
23211,7
23212,5
23213,1
23214,3
23215,0
23216,6
23217,2
23218,5
23219,4
23220,4
23221,2
23222,4
23223,8
23224,6
23225,7
23226,7
23227,2
23228,6
23229,4
23230,4
23231,3
23232,7
23233,8
23234,4
23235,3
23236,5
23237,5
23238,0
23239,5
23240,2
23241,1
23242,8
23243,5
23244,4
23245,0
23246,1
23247,3
23248,3
23249,5
23250,3
23251,0
23252,3
23253,7
23254,0
23255,7
23256,5
23257,3
23258,4
23259,7
23260,4
23261,2
23262,6
23263,5
23264,5
23265,6
23266,6
23267,0
23268,0
23269,3
23270,8
23271,2
23272,5
23273,3
23274,2
23275,0
23276,5
23277,6
23278,4
23279,7
23280,5
23281,6
23282,5
23283,5
23284,0
23285,8
23286,1
23287,0
23288,3
23289,7
23290,2
23291,4
23292,4
23293,2
23294,4
23295,1
23296,2
23297,3
23298,8
23299,0
23300,5
23301,3
23302,3
23303,7
23304,6
23305,5
23306,8
23307,2
23308,7
23309,7
23310,5
23311,2
23312,8
23313,8
23314,0
23315,7
23316,3
23317,4
23318,4
23319,5
23320,0
23321,7
23322,6
23323,7
23324,4
23325,5
23326,7
23327,4
23328,3
23329,7
23330,1
23331,3
23332,6
23333,4
23334,6
23335,0
23336,8
23337,4
23338,0
23339,4
23340,4
23341,2
23342,8
23343,4
23344,6
23345,3
23346,3
23347,7
23348,5
23349,7
23350,5
23351,0
23352,4
23353,6
23354,1
23355,1
23356,3
23357,1
23358,0
23359,2
23360,2
23361,6
23362,5
23363,0
23364,5
23365,0
23366,0
23367,0
23368,8
23369,7
23370,7
23371,7
23372,3
23373,8
23374,7
23375,5
23376,0
23377,3
23378,5
23379,7
23380,6
23381,3
23382,3
23383,6
23384,2
23385,4
23386,5
23387,2
23388,2
23389,8
23390,2
23391,8
23392,5
23393,5
23394,5
23395,3
23396,0
23397,2
23398,1
23399,5
23400,0
23401,2
23402,4
23403,8
23404,2
23405,3
23406,4
23407,1
23408,0
23409,8
23410,8
23411,2
23412,5
23413,3
23414,2
23415,8
23416,8
23417,2
23418,5
23419,4
23420,5
23421,2
23422,3
23423,2
23424,6
23425,8
23426,6
23427,1
23428,1
23429,1
23430,7
23431,3
23432,6
23433,6
23434,8
23435,3
23436,3
23437,3
23438,5
23439,6
23440,7
23441,7
23442,2
23443,1
23444,2
23445,7
23446,5
23447,8
23448,2
23449,8
23450,8
23451,5
23452,7
23453,7
23454,8
23455,1
23456,1
23457,7
23458,7
23459,5
23460,5
23461,2
23462,7
23463,3
23464,4
23465,4
23466,8
23467,3
23468,6
23469,4
23470,0
23471,0
23472,0
23473,5
23474,6
23475,4
23476,7
23477,2
23478,0
23479,2
23480,0
23481,2
23482,1
23483,4
23484,2
23485,8
23486,3
23487,2
23488,0
23489,7
23490,7
23491,4
23492,0
23493,7
23494,5
23495,2
23496,2
23497,2
23498,7
23499,4
23500,2
23501,1
23502,5
23503,1
23504,6
23505,4
23506,1
23507,0
23508,1
23509,8
23510,2
23511,7
23512,1
23513,1
23514,5
23515,6
23516,0
23517,0
23518,4
23519,5
23520,4
23521,8
23522,0
23523,1
23524,8
23525,7
23526,1
23527,1
23528,2
23529,2
23530,7
23531,0
23532,4
23533,3
23534,1
23535,5
23536,0
23537,4
23538,6
23539,2
23540,4
23541,7
23542,5
23543,8
23544,5
23545,6
23546,3
23547,7
23548,4
23549,1
23550,2
23551,5
23552,8
23553,6
23554,6
23555,5
23556,7
23557,5
23558,4
23559,5
23560,3
23561,6
23562,3
23563,3
23564,4
23565,7
23566,2
23567,1
23568,4
23569,0
23570,0
23571,3
23572,6
23573,2
23574,4
23575,5
23576,3
23577,1
23578,1
23579,7
23580,1
23581,1
23582,5
23583,8
23584,7
23585,1
23586,2
23587,8
23588,5
23589,6
23590,8
23591,4
23592,5
23593,4
23594,8
23595,1
23596,2
23597,0
23598,1
23599,3
23600,8
23601,3
23602,7
23603,3
23604,0
23605,5
23606,0
23607,5
23608,6
23609,8
23610,3
23611,2
23612,1
23613,0
23614,1
23615,7
23616,8
23617,2
23618,3
23619,8
23620,3
23621,0
23622,2
23623,6
23624,4
23625,8
23626,0
23627,8
23628,4
23629,4
23630,3
23631,0
23632,0
23633,0
23634,6
23635,0
23636,5
23637,0
23638,8
23639,7
23640,8
23641,0
23642,1
23643,3
23644,7
23645,2
23646,4
23647,4
23648,2
23649,1
23650,2
23651,0
23652,6
23653,6
23654,0
23655,1
23656,3
23657,4
23658,3
23659,4
23660,8
23661,1
23662,0
23663,4
23664,7
23665,0
23666,2
23667,6
23668,6
23669,4
23670,8
23671,2
23672,6
23673,6
23674,2
23675,2
23676,0
23677,1
23678,0
23679,7
23680,2
23681,2
23682,2
23683,2
23684,7
23685,7
23686,7
23687,0
23688,4
23689,3
23690,1
23691,5
23692,4
23693,0
23694,7
23695,4
23696,1
23697,3
23698,7
23699,8
23700,5
23701,1
23702,3
23703,3
23704,5
23705,2
23706,6
23707,7
23708,3
23709,6
23710,4
23711,2
23712,4
23713,0
23714,4
23715,7
23716,0
23717,3
23718,5
23719,7
23720,1
23721,0
23722,3
23723,0
23724,8
23725,0
23726,8
23727,6
23728,1
23729,3
23730,2
23731,0
23732,7
23733,8
23734,2
23735,4
23736,4
23737,6
23738,1
23739,3
23740,6
23741,3
23742,7
23743,3
23744,7
23745,8
23746,8
23747,8
23748,6
23749,1
23750,1
23751,4
23752,1
23753,5
23754,1
23755,3
23756,0
23757,3
23758,2
23759,3
23760,7
23761,8
23762,4
23763,1
23764,4
23765,5
23766,6
23767,1
23768,5
23769,3
23770,7
23771,0
23772,8
23773,1
23774,2
23775,2
23776,6
23777,6
23778,0
23779,8
23780,4
23781,8
23782,3
23783,3
23784,6
23785,8
23786,7
23787,3
23788,2
23789,3
23790,3
23791,7
23792,1
23793,0
23794,3
23795,1
23796,5
23797,6
23798,0
23799,6
23800,4
23801,3
23802,3
23803,0
23804,8
23805,7
23806,2
23807,1
23808,7
23809,7
23810,7
23811,2
23812,4
23813,0
23814,1
23815,6
23816,3
23817,6
23818,3
23819,3
23820,3
23821,0
23822,1
23823,1
23824,5
23825,3
23826,2
23827,0
23828,8
23829,5
23830,6
23831,3
23832,3
23833,0
23834,2
23835,2
23836,6
23837,0
23838,6
23839,0
23840,5
23841,3
23842,8
23843,0
23844,3
23845,0
23846,6
23847,7
23848,7
23849,2
23850,3
23851,0
23852,6
23853,3
23854,2
23855,0
23856,3
23857,2
23858,7
23859,0
23860,7
23861,5
23862,0
23863,6
23864,1
23865,3
23866,5
23867,8
23868,7
23869,8
23870,2
23871,0
23872,5
23873,4
23874,0
23875,3
23876,4
23877,0
23878,7
23879,0
23880,3
23881,8
23882,2
23883,7
23884,5
23885,4
23886,8
23887,1
23888,0
23889,1
23890,1
23891,2
23892,6
23893,5
23894,6
23895,6
23896,6
23897,2
23898,1
23899,3
23900,6
23901,5
23902,8
23903,3
23904,7
23905,7
23906,3
23907,6
23908,1
23909,1
23910,0
23911,0
23912,4
23913,7
23914,6
23915,3
23916,8
23917,0
23918,0
23919,6
23920,2
23921,6
23922,0
23923,6
23924,1
23925,1
23926,2
23927,0
23928,0
23929,8
23930,6
23931,5
23932,6
23933,2
23934,7
23935,8
23936,0
23937,0
23938,5
23939,1
23940,4
23941,5
23942,4
23943,2
23944,6
23945,8
23946,8
23947,8
23948,1
23949,4
23950,1
23951,6
23952,0
23953,4
23954,8
23955,5
23956,1
23957,3
23958,8
23959,1
23960,3
23961,7
23962,7
23963,4
23964,4
23965,4
23966,7
23967,8
23968,2
23969,4
23970,5
23971,5
23972,5
23973,5
23974,0
23975,3
23976,6
23977,6
23978,2
23979,4
23980,4
23981,0
23982,8
23983,0
23984,4
23985,8
23986,3
23987,3
23988,5
23989,1
23990,6
23991,1
23992,1
23993,6
23994,1
23995,1
23996,8
23997,7
23998,4
23999,7
24000,3
24001,8
24002,6
24003,0
24004,3
24005,8
24006,3
24007,1
24008,8
24009,8
24010,8
24011,0
24012,0
24013,0
24014,7
24015,4
24016,8
24017,6
24018,6
24019,4
24020,8
24021,7
24022,4
24023,3
24024,8
24025,1
24026,2
24027,2
24028,5
24029,6
24030,5
24031,7
24032,4
24033,2
24034,1
24035,5
24036,0
24037,4
24038,6
24039,4
24040,4
24041,2
24042,1
24043,8
24044,7
24045,2
24046,3
24047,3
24048,5
24049,1
24050,5
24051,6
24052,6
24053,1
24054,5
24055,2
24056,1
24057,2
24058,2
24059,3
24060,5
24061,5
24062,3
24063,5
24064,0
24065,2
24066,0
24067,1
24068,0
24069,8
24070,0
24071,4
24072,0
24073,5
24074,6
24075,7
24076,7
24077,3
24078,4
24079,0
24080,7
24081,0
24082,3
24083,8
24084,2
24085,5
24086,8
24087,1
24088,2
24089,3
24090,8
24091,2
24092,2
24093,5
24094,7
24095,2
24096,8
24097,7
24098,7
24099,6
24100,8
24101,5
24102,2
24103,7
24104,5
24105,5
24106,2
24107,5
24108,0
24109,1
24110,8
24111,8
24112,7
24113,3
24114,7
24115,1
24116,0
24117,6
24118,2
24119,8
24120,5
24121,3
24122,4
24123,4
24124,8
24125,5
24126,3
24127,8
24128,8
24129,2
24130,1
24131,2
24132,5
24133,0
24134,5
24135,1
24136,4
24137,0
24138,5
24139,2
24140,0
24141,0
24142,0
24143,6
24144,0
24145,4
24146,6
24147,2
24148,0
24149,1
24150,4
24151,1
24152,1
24153,5
24154,7
24155,0
24156,8
24157,3
24158,0
24159,7
24160,2
24161,4
24162,5
24163,6
24164,3
24165,3
24166,4
24167,3
24168,6
24169,8
24170,8
24171,3
24172,5
24173,5
24174,3
24175,5
24176,7
24177,7
24178,6
24179,2
24180,6
24181,4
24182,6
24183,8
24184,7
24185,0
24186,3
24187,0
24188,5
24189,5
24190,8
24191,5
24192,4
24193,6
24194,1
24195,2
24196,0
24197,2
24198,2
24199,0
24200,1
24201,8
24202,0
24203,7
24204,4
24205,2
24206,7
24207,5
24208,4
24209,0
24210,7
24211,6
24212,6
24213,7
24214,4
24215,0
24216,4
24217,2
24218,4
24219,1
24220,1
24221,0
24222,3
24223,4
24224,3
24225,5
24226,1
24227,1
24228,8
24229,6
24230,8
24231,1
24232,3
24233,2
24234,7
24235,3
24236,6
24237,1
24238,4
24239,4
24240,4
24241,2
24242,7
24243,2
24244,8
24245,5
24246,7
24247,3
24248,4
24249,7
24250,7
24251,4
24252,8
24253,5
24254,5
24255,7
24256,4
24257,4
24258,0
24259,4
24260,4
24261,1
24262,8
24263,8
24264,7
24265,4
24266,3
24267,1
24268,1
24269,7
24270,8
24271,6
24272,1
24273,0
24274,0
24275,4
24276,3
24277,2
24278,7
24279,7
24280,1
24281,1
24282,2
24283,7
24284,8
24285,6
24286,8
24287,7
24288,0
24289,2
24290,0
24291,3
24292,5
24293,0
24294,8
24295,6
24296,1
24297,2
24298,1
24299,4
24300,4
24301,1
24302,7
24303,0
24304,4
24305,3
24306,8
24307,2
24308,5
24309,0
24310,7
24311,6
24312,2
24313,7
24314,8
24315,8
24316,6
24317,2
24318,3
24319,0
24320,5
24321,4
24322,5
24323,0
24324,3
24325,6
24326,5
24327,3
24328,3
24329,2
24330,5
24331,3
24332,8
24333,3
24334,1
24335,4
24336,8
24337,8
24338,3
24339,7
24340,6
24341,4
24342,6
24343,2
24344,3
24345,0
24346,8
24347,0
24348,3
24349,4
24350,2
24351,0
24352,0
24353,0
24354,3
24355,4
24356,3
24357,3
24358,8
24359,5
24360,3
24361,2
24362,3
24363,8
24364,0
24365,6
24366,5
24367,5
24368,3
24369,7
24370,1
24371,1
24372,4
24373,4
24374,6
24375,1
24376,2
24377,7
24378,8
24379,6
24380,7
24381,3
24382,8
24383,8
24384,2
24385,2
24386,7
24387,3
24388,3
24389,7
24390,0
24391,8
24392,0
24393,4
24394,3
24395,3
24396,6
24397,4
24398,0
24399,6
24400,2
24401,5
24402,5
24403,3
24404,4
24405,1
24406,3
24407,8
24408,7
24409,0
24410,8
24411,5
24412,4
24413,7
24414,8
24415,6
24416,6
24417,8
24418,6
24419,8
24420,1
24421,3
24422,5
24423,4
24424,6
24425,8
24426,0
24427,2
24428,1
24429,4
24430,6
24431,3
24432,7
24433,1
24434,5
24435,2
24436,8
24437,8
24438,2
24439,4
24440,6
24441,7
24442,2
24443,4
24444,7
24445,2
24446,5
24447,6
24448,7
24449,0
24450,6
24451,7
24452,0
24453,5
24454,3
24455,5
24456,5
24457,8
24458,5
24459,2
24460,3
24461,0
24462,3
24463,7
24464,2
24465,0
24466,5
24467,7
24468,6
24469,7
24470,1
24471,8
24472,6
24473,2
24474,7
24475,2
24476,3
24477,1
24478,7
24479,0
24480,4
24481,2
24482,6
24483,2
24484,4
24485,1
24486,3
24487,4
24488,1
24489,5
24490,6
24491,4
24492,4
24493,5
24494,8
24495,6
24496,3
24497,8
24498,8
24499,2
24500,7
24501,0
24502,7
24503,6
24504,8
24505,6
24506,2
24507,1
24508,3
24509,4
24510,3
24511,1
24512,1
24513,8
24514,3
24515,3
24516,5
24517,5
24518,4
24519,3
24520,3
24521,1
24522,8
24523,1
24524,2
24525,8
24526,1
24527,7
24528,4
24529,8
24530,8
24531,0
24532,8
24533,6
24534,6
24535,8
24536,3
24537,7
24538,3
24539,1
24540,5
24541,1
24542,8
24543,5
24544,2
24545,6
24546,2
24547,4
24548,3
24549,1
24550,8
24551,1
24552,0
24553,8
24554,2
24555,4
24556,8
24557,0
24558,2
24559,4
24560,0
24561,4
24562,2
24563,5
24564,3
24565,0
24566,7
24567,5
24568,0
24569,6
24570,7
24571,6
24572,4
24573,2
24574,6
24575,3
24576,0
24577,5
24578,4
24579,0
24580,3
24581,6
24582,4
24583,0
24584,2
24585,1
24586,5
24587,2
24588,2
24589,1
24590,3
24591,7
24592,7
24593,7
24594,5
24595,8
24596,4
24597,3
24598,7
24599,8
24600,8
24601,5
24602,1
24603,1
24604,3
24605,6
24606,4
24607,2
24608,8
24609,6
24610,2
24611,5
24612,0
24613,2
24614,7
24615,8
24616,0
24617,6
24618,4
24619,3
24620,1
24621,0
24622,1
24623,4
24624,3
24625,6
24626,7
24627,1
24628,8
24629,6
24630,8
24631,3
24632,1
24633,6
24634,4
24635,7
24636,3
24637,6
24638,3
24639,0
24640,1
24641,8
24642,1
24643,7
24644,0
24645,7
24646,4
24647,2
24648,7
24649,0
24650,8
24651,2
24652,5
24653,3
24654,8
24655,7
24656,3
24657,4
24658,1
24659,0
24660,2
24661,5
24662,6
24663,0
24664,7
24665,3
24666,3
24667,5
24668,1
24669,5
24670,1
24671,6
24672,1
24673,7
24674,8
24675,5
24676,7
24677,2
24678,2
24679,3
24680,5
24681,6
24682,7
24683,8
24684,0
24685,0
24686,3
24687,3
24688,5
24689,7
24690,5
24691,8
24692,2
24693,0
24694,6
24695,3
24696,6
24697,4
24698,5
24699,7
24700,8
24701,0
24702,5
24703,3
24704,2
24705,4
24706,3
24707,4
24708,7
24709,5
24710,6
24711,8
24712,3
24713,4
24714,8
24715,0
24716,6
24717,4
24718,3
24719,5
24720,7
24721,3
24722,0
24723,8
24724,4
24725,2
24726,8
24727,4
24728,3
24729,7
24730,0
24731,8
24732,0
24733,7
24734,3
24735,1
24736,3
24737,6
24738,2
24739,3
24740,5
24741,7
24742,4
24743,3
24744,4
24745,6
24746,0
24747,0
24748,0
24749,3
24750,2
24751,0
24752,5
24753,7
24754,5
24755,0
24756,5
24757,1
24758,4
24759,2
24760,5
24761,7
24762,1
24763,8
24764,8
24765,0
24766,7
24767,6
24768,6
24769,3
24770,7
24771,0
24772,2
24773,1
24774,2
24775,2
24776,7
24777,7
24778,2
24779,2
24780,2
24781,2
24782,1
24783,1
24784,7
24785,3
24786,0
24787,5
24788,6
24789,1
24790,0
24791,0
24792,3
24793,2
24794,0
24795,6
24796,1
24797,5
24798,1
24799,7
24800,0
24801,4
24802,0
24803,6
24804,5
24805,4
24806,3
24807,2
24808,4
24809,3
24810,4
24811,7
24812,4
24813,2
24814,0
24815,3
24816,4
24817,5
24818,0
24819,2
24820,0
24821,8
24822,6
24823,0
24824,0
24825,0
24826,0
24827,0
24828,7
24829,7
24830,7
24831,7
24832,0
24833,7
24834,1
24835,5
24836,2
24837,8
24838,5
24839,0
24840,4
24841,6
24842,0
24843,1
24844,8
24845,0
24846,1
24847,3
24848,6
24849,8
24850,5
24851,1
24852,0
24853,1
24854,3
24855,5
24856,6
24857,7
24858,2
24859,6
24860,2
24861,8
24862,3
24863,8
24864,0
24865,8
24866,8
24867,0
24868,4
24869,7
24870,7
24871,2
24872,2
24873,8
24874,6
24875,0
24876,3
24877,7
24878,1
24879,6
24880,2
24881,3
24882,5
24883,5
24884,6
24885,5
24886,1
24887,7
24888,0
24889,2
24890,0
24891,1
24892,0
24893,5
24894,5
24895,0
24896,6
24897,4
24898,4
24899,0
24900,1
24901,2
24902,2
24903,5
24904,3
24905,7
24906,1
24907,1
24908,7
24909,5
24910,8
24911,5
24912,0
24913,4
24914,7
24915,6
24916,6
24917,6
24918,7
24919,6
24920,2
24921,1
24922,5
24923,4
24924,5
24925,8
24926,4
24927,2
24928,7
